customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,phone_service,num_services,support_tickets,avg_monthly_usage,usage_trend,segment,senior_citizen,dependents,partner,churn,signup_date,last_interaction
CUST_000145,8,85.2,696.54,One year,Electronic check,Fiber optic,Yes,4,3,42.08,Increasing,Consumer,1,No,No,0,2026-01-11 19:58:42.110365,2026-07-31 19:58:42.125733
CUST_000146,1,80.11,78.51,One year,Mailed check,Fiber optic,Yes,2,1,54.14,Declining,SMB,0,No,Yes,1,2026-08-09 19:58:42.110367,2026-08-06 19:58:42.125737
CUST_000147,22,112.48,2537.37,One year,Credit card,DSL,No,3,6,47.69,Declining,SMB,0,No,Yes,0,2024-11-17 19:58:42.110368,2026-09-03 19:58:42.125741
CUST_000148,16,42.85,656.39,Month-to-month,Credit card,Fiber optic,No,2,2,98.37,Declining,Consumer,0,No,No,0,2025-05-16 19:58:42.110370,2026-08-01 19:58:42.125745
CUST_000149,1,69.37,69.53,Two year,Credit card,Fiber optic,Yes,4,0,47.13,Increasing,Consumer,0,No,Yes,0,2026-08-09 19:58:42.110378,2026-07-24 19:58:42.125750
CUST_000150,7,108.4,730.14,Month-to-month,Bank transfer,DSL,Yes,1,2,34.68,Declining,Consumer,0,Yes,Yes,1,2026-02-10 19:58:42.110388,2026-08-15 19:58:42.125754
CUST_000151,57,27.79,1551.29,Two year,Electronic check,DSL,No,0,1,43.22,Declining,SMB,0,No,No,1,2022-01-02 19:58:42.110391,2026-07-21 19:58:42.125758
CUST_000152,6,25.59,149.83,Month-to-month,Electronic check,DSL,Yes,1,4,69.97,Stable,Enterprise,0,Yes,No,0,2026-03-12 19:58:42.110392,2026-08-17 19:58:42.125762
CUST_000153,3,43.33,134.4,Month-to-month,Electronic check,Fiber optic,Yes,2,1,21.0,Declining,Enterprise,0,No,Yes,1,2026-06-10 19:58:42.110394,2026-08-17 19:58:42.125767
CUST_000154,16,83.3,1291.95,Month-to-month,Bank transfer,Fiber optic,Yes,2,0,61.04,Stable,Enterprise,1,No,No,0,2025-05-16 19:58:42.110395,2026-08-05 19:58:42.125771
CUST_000155,72,45.99,3413.42,One year,Credit card,DSL,No,6,0,89.31,Increasing,Consumer,0,Yes,Yes,0,2020-10-09 19:58:42.110397,2026-08-28 19:58:42.125775
CUST_000156,6,39.02,241.0,Month-to-month,Electronic check,DSL,Yes,6,1,54.02,Stable,Consumer,1,No,Yes,1,2026-03-12 19:58:42.110398,2026-09-01 19:58:42.125779
CUST_000157,26,65.88,1712.69,Month-to-month,Credit card,DSL,No,5,1,57.38,Declining,Consumer,1,Yes,No,0,2024-07-20 19:58:42.110400,2026-09-06 19:58:42.125783
CUST_000158,34,81.36,2692.61,Month-to-month,Mailed check,No,No,7,2,31.96,Stable,Consumer,1,No,No,0,2023-11-23 19:58:42.110401,2026-08-08 19:58:42.125788
CUST_000159,6,44.86,261.81,Two year,Electronic check,DSL,Yes,2,2,24.58,Stable,Consumer,0,Yes,No,0,2026-03-12 19:58:42.110403,2026-07-15 19:58:42.125792
CUST_000160,31,50.07,1546.73,Two year,Mailed check,DSL,No,6,2,105.05,Stable,SMB,0,No,No,0,2024-02-21 19:58:42.110404,2026-08-11 19:58:42.125796
CUST_000161,11,81.36,851.0,One year,Mailed check,Fiber optic,Yes,1,0,91.85,Declining,SMB,0,Yes,No,0,2025-10-13 19:58:42.110406,2026-07-16 19:58:42.125800
CUST_000162,24,114.57,2758.3,One year,Credit card,DSL,Yes,4,3,60.43,Stable,Consumer,0,No,Yes,0,2024-09-18 19:58:42.110407,2026-08-16 19:58:42.125804
CUST_000163,24,87.47,2194.33,Month-to-month,Mailed check,Fiber optic,Yes,6,3,42.1,Stable,SMB,0,No,Yes,1,2024-09-18 19:58:42.110408,2026-08-29 19:58:42.125809
CUST_000164,18,98.29,1708.13,Month-to-month,Electronic check,DSL,No,7,4,38.49,Stable,Consumer,0,Yes,Yes,0,2025-03-17 19:58:42.110410,2026-07-23 19:58:42.125813
CUST_000165,2,56.68,114.19,Two year,Credit card,No,No,2,3,28.12,Stable,SMB,0,Yes,No,0,2026-07-10 19:58:42.110411,2026-07-20 19:58:42.125817
CUST_000166,43,47.23,2124.67,Month-to-month,Credit card,No,Yes,3,3,45.19,Stable,Consumer,0,Yes,No,1,2023-02-26 19:58:42.110413,2026-08-08 19:58:42.125822
CUST_000167,9,65.43,610.1,Month-to-month,Bank transfer,Fiber optic,Yes,3,1,96.68,Declining,Consumer,0,No,Yes,0,2025-12-12 19:58:42.110414,2026-08-14 19:58:42.125827
CUST_000168,4,100.71,416.95,Month-to-month,Electronic check,Fiber optic,Yes,3,2,34.14,Increasing,Consumer,0,No,No,1,2026-05-11 19:58:42.110416,2026-08-15 19:58:42.125832
CUST_000169,1,65.63,67.74,Month-to-month,Electronic check,Fiber optic,Yes,3,4,37.55,Stable,Consumer,0,No,No,1,2026-08-09 19:58:42.110417,2026-09-07 19:58:42.125836
CUST_000170,21,104.67,2156.09,Month-to-month,Electronic check,No,No,0,3,35.37,Increasing,SMB,0,No,Yes,1,2024-12-17 19:58:42.110419,2026-08-30 19:58:42.125840
CUST_000171,27,118.88,3335.14,Month-to-month,Electronic check,Fiber optic,No,5,2,42.61,Stable,SMB,1,No,Yes,0,2024-06-20 19:58:42.110420,2026-08-20 19:58:42.125844
CUST_000172,1,27.2,28.4,Month-to-month,Credit card,DSL,No,4,2,81.55,Stable,Enterprise,0,No,Yes,0,2026-08-09 19:58:42.110422,2026-08-30 19:58:42.125848
CUST_000173,17,24.54,417.0,Month-to-month,Electronic check,DSL,No,3,4,26.75,Stable,SMB,0,Yes,Yes,1,2025-04-16 19:58:42.110423,2026-08-11 19:58:42.125853
CUST_000174,6,34.96,206.71,Month-to-month,Mailed check,DSL,Yes,3,3,71.67,Stable,Consumer,0,No,No,1,2026-03-12 19:58:42.110425,2026-08-06 19:58:42.125857
CUST_000175,24,58.44,1390.53,Month-to-month,Bank transfer,Fiber optic,Yes,1,3,47.03,Declining,SMB,1,No,No,1,2024-09-18 19:58:42.110426,2026-07-20 19:58:42.125861
CUST_000176,4,33.1,130.2,Month-to-month,Credit card,DSL,Yes,7,0,51.01,Stable,Consumer,1,No,Yes,0,2026-05-11 19:58:42.110427,2026-07-28 19:58:42.125865
CUST_000177,28,107.07,2911.74,One year,Electronic check,Fiber optic,Yes,3,6,21.83,Stable,Consumer,0,No,No,0,2024-05-21 19:58:42.110429,2026-08-19 19:58:42.125870
CUST_000178,11,22.31,248.32,Month-to-month,Mailed check,Fiber optic,No,3,2,51.21,Stable,Enterprise,0,No,No,0,2025-10-13 19:58:42.110430,2026-08-28 19:58:42.125876
CUST_000179,66,51.58,3425.59,One year,Electronic check,No,Yes,0,1,51.24,Increasing,Consumer,0,Yes,No,1,2021-04-07 19:58:42.110432,2026-08-13 19:58:42.125880
CUST_000180,3,38.47,114.98,One year,Electronic check,Fiber optic,No,4,1,22.37,Increasing,Consumer,0,No,No,0,2026-06-10 19:58:42.110433,2026-07-18 19:58:42.125885
CUST_000181,10,113.15,1085.77,One year,Electronic check,Fiber optic,No,3,4,21.4,Declining,Consumer,0,No,No,1,2025-11-12 19:58:42.110435,2026-08-02 19:58:42.125889
CUST_000182,2,86.95,179.06,Month-to-month,Bank transfer,Fiber optic,No,6,6,45.28,Stable,SMB,0,Yes,No,0,2026-07-10 19:58:42.110436,2026-07-23 19:58:42.125893
CUST_000183,62,111.2,6670.29,Month-to-month,Electronic check,No,Yes,3,2,40.39,Declining,SMB,0,No,No,0,2021-08-05 19:58:42.110437,2026-07-19 19:58:42.125897
CUST_000184,50,117.23,5635.58,Month-to-month,Mailed check,DSL,Yes,3,1,38.77,Increasing,SMB,1,No,Yes,0,2022-07-31 19:58:42.110439,2026-08-09 19:58:42.125901
CUST_000185,7,69.71,493.98,One year,Electronic check,DSL,Yes,1,0,42.99,Increasing,Consumer,0,Yes,No,0,2026-02-10 19:58:42.110440,2026-08-30 19:58:42.125906
CUST_000186,25,43.43,1074.75,Month-to-month,Credit card,Fiber optic,No,6,2,57.07,Declining,Consumer,0,Yes,No,0,2024-08-19 19:58:42.110442,2026-08-28 19:58:42.125910
CUST_000187,40,39.37,1505.48,Two year,Bank transfer,Fiber optic,No,1,0,61.51,Stable,SMB,0,Yes,No,0,2023-05-27 19:58:42.110443,2026-07-27 19:58:42.125914
CUST_000188,19,42.29,791.9,Two year,Credit card,Fiber optic,Yes,2,2,71.03,Declining,Enterprise,0,No,Yes,1,2025-02-15 19:58:42.110445,2026-07-18 19:58:42.125918
CUST_000189,18,90.86,1679.93,Month-to-month,Electronic check,Fiber optic,Yes,4,4,62.16,Stable,SMB,0,No,No,1,2025-03-17 19:58:42.110446,2026-08-29 19:58:42.125922
CUST_000190,6,24.04,145.9,Month-to-month,Credit card,DSL,No,6,3,22.86,Increasing,SMB,0,Yes,Yes,0,2026-03-12 19:58:42.110448,2026-08-11 19:58:42.125927
CUST_000191,2,25.14,49.59,One year,Mailed check,DSL,Yes,4,0,44.82,Stable,Consumer,0,No,No,0,2026-07-10 19:58:42.110449,2026-09-02 19:58:42.125931
CUST_000192,54,80.81,4229.25,Month-to-month,Electronic check,No,No,5,3,40.45,Stable,SMB,0,No,Yes,1,2022-04-02 19:58:42.110451,2026-08-23 19:58:42.125935
CUST_000193,55,84.21,4692.59,Month-to-month,Bank transfer,DSL,Yes,2,4,75.69,Increasing,Consumer,0,No,Yes,0,2022-03-03 19:58:42.110452,2026-08-10 19:58:42.125939
CUST_000194,24,86.53,2157.2,Two year,Bank transfer,Fiber optic,No,4,1,106.33,Declining,SMB,0,No,No,0,2024-09-18 19:58:42.110453,2026-09-01 19:58:42.125943
CUST_000195,9,57.19,522.24,Month-to-month,Credit card,Fiber optic,Yes,1,4,46.59,Declining,Consumer,0,No,No,1,2025-12-12 19:58:42.110455,2026-08-11 19:58:42.125948
CUST_000196,10,100.59,1037.37,Two year,Bank transfer,DSL,Yes,2,1,30.71,Stable,SMB,0,No,Yes,0,2025-11-12 19:58:42.110456,2026-08-10 19:58:42.125952
CUST_000197,31,73.36,2279.06,One year,Electronic check,DSL,Yes,2,3,36.66,Increasing,SMB,0,Yes,Yes,0,2024-02-21 19:58:42.110458,2026-07-24 19:58:42.125956
CUST_000198,54,30.55,1685.66,One year,Electronic check,DSL,No,3,2,41.22,Stable,Enterprise,0,No,No,1,2022-04-02 19:58:42.110459,2026-09-05 19:58:42.125960
CUST_000199,52,99.71,5390.36,Month-to-month,Mailed check,Fiber optic,Yes,2,1,33.74,Increasing,Enterprise,0,No,No,0,2022-06-01 19:58:42.110461,2026-07-11 19:58:42.125965
CUST_000200,36,115.31,4264.56,Month-to-month,Electronic check,DSL,Yes,2,0,115.45,Increasing,Consumer,0,No,Yes,0,2023-09-24 19:58:42.110462,2026-09-06 19:58:42.125969
CUST_000201,24,26.0,649.57,Month-to-month,Bank transfer,DSL,Yes,3,3,54.5,Stable,Consumer,0,No,Yes,0,2024-09-18 19:58:42.110464,2026-08-30 19:58:42.125973
CUST_000202,2,59.14,117.47,Month-to-month,Mailed check,DSL,No,2,3,111.33,Declining,SMB,0,Yes,Yes,1,2026-07-10 19:58:42.110465,2026-08-11 19:58:42.125977
CUST_000203,4,68.75,286.12,Month-to-month,Credit card,DSL,Yes,2,0,24.02,Declining,Consumer,0,No,Yes,1,2026-05-11 19:58:42.110467,2026-07-17 19:58:42.125982
CUST_000204,54,34.65,1893.85,Month-to-month,Bank transfer,DSL,Yes,4,5,60.41,Stable,Consumer,0,No,Yes,1,2022-04-02 19:58:42.110468,2026-09-04 19:58:42.125986
CUST_000205,22,106.77,2435.86,Month-to-month,Mailed check,DSL,Yes,6,3,50.71,Declining,SMB,0,No,No,0,2024-11-17 19:58:42.110470,2026-08-27 19:58:42.125990
CUST_000206,1,48.41,46.18,Month-to-month,Electronic check,DSL,Yes,4,1,45.27,Stable,SMB,0,No,Yes,1,2026-08-09 19:58:42.110471,2026-07-15 19:58:42.125994
CUST_000207,2,98.3,199.7,One year,Electronic check,Fiber optic,Yes,1,1,54.79,Declining,Consumer,0,Yes,Yes,1,2026-07-10 19:58:42.110472,2026-09-02 19:58:42.125999
CUST_000208,26,87.1,2343.4,Month-to-month,Credit card,DSL,Yes,3,5,36.1,Increasing,Enterprise,0,No,No,0,2024-07-20 19:58:42.110474,2026-07-29 19:58:42.126003
CUST_000209,1,79.8,77.2,Month-to-month,Credit card,Fiber optic,No,3,0,40.62,Declining,SMB,0,Yes,No,1,2026-08-09 19:58:42.110475,2026-08-10 19:58:42.126007
CUST_000210,4,39.21,159.38,One year,Mailed check,Fiber optic,Yes,2,3,44.12,Stable,Enterprise,0,No,No,0,2026-05-11 19:58:42.110477,2026-07-24 19:58:42.126011
CUST_000211,19,42.07,825.3,Two year,Credit card,No,Yes,7,2,57.49,Stable,SMB,0,No,Yes,0,2025-02-15 19:58:42.110478,2026-08-12 19:58:42.126015
CUST_000212,28,24.73,677.76,Month-to-month,Bank transfer,DSL,Yes,0,2,28.41,Stable,Consumer,1,No,Yes,0,2024-05-21 19:58:42.110480,2026-08-08 19:58:42.126020
CUST_000213,25,44.07,1091.31,Month-to-month,Credit card,DSL,Yes,2,1,48.76,Stable,Consumer,1,Yes,Yes,0,2024-08-19 19:58:42.110481,2026-07-21 19:58:42.126024
CUST_000214,6,54.54,329.51,One year,Electronic check,No,Yes,5,2,18.43,Stable,SMB,0,No,No,0,2026-03-12 19:58:42.110483,2026-07-18 19:58:42.126028
CUST_000215,29,103.31,3001.73,Two year,Mailed check,No,No,2,3,10.08,Declining,Consumer,0,No,Yes,0,2024-04-21 19:58:42.110484,2026-08-30 19:58:42.126032
CUST_000216,6,56.64,324.18,One year,Mailed check,DSL,Yes,2,1,24.57,Declining,SMB,0,Yes,No,0,2026-03-12 19:58:42.110485,2026-08-28 19:58:42.126036
CUST_000217,9,95.46,824.66,One year,Mailed check,DSL,No,0,1,41.01,Increasing,Consumer,0,No,Yes,0,2025-12-12 19:58:42.110487,2026-07-29 19:58:42.126041
CUST_000218,32,63.94,1964.33,Month-to-month,Electronic check,No,Yes,0,1,31.45,Increasing,Consumer,0,Yes,No,0,2024-01-22 19:58:42.110488,2026-08-05 19:58:42.126045
CUST_000219,25,98.49,2403.71,Month-to-month,Mailed check,DSL,Yes,7,0,47.04,Stable,Consumer,0,No,Yes,1,2024-08-19 19:58:42.110490,2026-08-17 19:58:42.126049
CUST_000220,45,117.63,5158.83,Month-to-month,Bank transfer,No,No,2,2,139.76,Stable,Consumer,1,No,Yes,0,2022-12-28 19:58:42.110491,2026-08-02 19:58:42.126053
CUST_000221,25,43.98,1126.13,One year,Electronic check,No,Yes,3,1,66.79,Declining,Consumer,0,No,Yes,0,2024-08-19 19:58:42.110493,2026-08-06 19:58:42.126057
CUST_000222,20,106.23,2140.06,One year,Bank transfer,DSL,Yes,3,3,84.97,Declining,Consumer,0,Yes,Yes,0,2025-01-16 19:58:42.110494,2026-07-20 19:58:42.126061
CUST_000223,2,82.18,168.7,Two year,Bank transfer,No,Yes,7,4,53.24,Increasing,Consumer,0,No,Yes,0,2026-07-10 19:58:42.110496,2026-08-30 19:58:42.126066
CUST_000224,11,101.73,1070.9,Month-to-month,Credit card,Fiber optic,No,1,3,25.51,Stable,SMB,1,No,Yes,1,2025-10-13 19:58:42.110497,2026-08-08 19:58:42.126070
CUST_000225,7,85.16,595.24,Month-to-month,Mailed check,Fiber optic,Yes,1,3,31.27,Increasing,Consumer,0,No,Yes,0,2026-02-10 19:58:42.110499,2026-07-24 19:58:42.126074
CUST_000226,6,62.39,367.74,Month-to-month,Electronic check,Fiber optic,No,0,3,72.47,Declining,SMB,0,No,No,1,2026-03-12 19:58:42.110500,2026-08-19 19:58:42.126078
CUST_000227,72,42.81,3190.18,One year,Mailed check,DSL,Yes,2,2,108.3,Stable,Consumer,0,Yes,Yes,0,2020-10-09 19:58:42.110501,2026-08-30 19:58:42.126082
CUST_000228,11,27.0,303.17,One year,Electronic check,Fiber optic,Yes,3,4,63.18,Declining,Consumer,0,No,Yes,1,2025-10-13 19:58:42.110503,2026-08-13 19:58:42.126087
CUST_000229,53,73.55,4042.09,Month-to-month,Bank transfer,DSL,Yes,1,1,76.59,Stable,Consumer,0,Yes,No,0,2022-05-02 19:58:42.110504,2026-09-06 19:58:42.126091
CUST_000230,23,119.03,2613.52,Month-to-month,Electronic check,No,Yes,4,2,18.49,Stable,SMB,0,No,No,0,2024-10-18 19:58:42.110506,2026-07-16 19:58:42.126095
CUST_000231,38,93.8,3643.11,Month-to-month,Mailed check,Fiber optic,Yes,0,3,49.49,Increasing,Consumer,1,No,No,1,2023-07-26 19:58:42.110507,2026-07-24 19:58:42.126099
CUST_000232,16,52.73,847.06,Month-to-month,Electronic check,DSL,Yes,4,1,28.21,Stable,Enterprise,0,No,Yes,0,2025-05-16 19:58:42.110509,2026-08-19 19:58:42.126103
CUST_000233,20,102.72,2121.17,Two year,Electronic check,DSL,No,5,0,53.44,Increasing,SMB,0,No,No,0,2025-01-16 19:58:42.110512,2026-07-21 19:58:42.126108
CUST_000234,16,96.9,1551.51,Month-to-month,Credit card,No,Yes,4,3,110.47,Increasing,Consumer,0,No,Yes,0,2025-05-16 19:58:42.110514,2026-08-16 19:58:42.126112
CUST_000235,5,48.16,241.77,One year,Credit card,DSL,No,6,5,48.89,Declining,SMB,1,No,Yes,1,2026-04-11 19:58:42.110516,2026-08-25 19:58:42.126116
CUST_000236,30,21.43,614.08,One year,Bank transfer,No,No,2,2,18.05,Increasing,SMB,0,No,Yes,0,2024-03-22 19:58:42.110517,2026-08-25 19:58:42.126125
CUST_000237,7,31.82,226.49,One year,Electronic check,DSL,Yes,2,4,34.23,Declining,Consumer,0,No,No,1,2026-02-10 19:58:42.110519,2026-09-03 19:58:42.126130
CUST_000238,1,107.73,105.29,Month-to-month,Credit card,Fiber optic,Yes,4,1,55.47,Increasing,SMB,0,No,No,0,2026-08-09 19:58:42.110520,2026-08-31 19:58:42.126134
CUST_000239,24,103.66,2368.35,Two year,Credit card,No,Yes,3,0,53.89,Increasing,Consumer,1,No,No,0,2024-09-18 19:58:42.110521,2026-08-28 19:58:42.126138
CUST_000240,4,49.52,189.49,Month-to-month,Credit card,DSL,Yes,5,3,106.41,Declining,Consumer,0,No,No,1,2026-05-11 19:58:42.110523,2026-08-01 19:58:42.126143
CUST_000241,67,48.52,3399.5,Month-to-month,Mailed check,DSL,No,4,4,18.98,Stable,Enterprise,0,Yes,Yes,1,2021-03-08 19:58:42.110524,2026-08-30 19:58:42.126147
CUST_000242,72,99.29,7038.84,Month-to-month,Electronic check,No,Yes,6,1,26.89,Stable,Consumer,0,No,No,0,2020-10-09 19:58:42.110526,2026-07-11 19:58:42.126151
CUST_000243,59,113.77,6959.5,Month-to-month,Electronic check,Fiber optic,Yes,2,2,47.75,Stable,SMB,0,No,No,1,2021-11-03 19:58:42.110527,2026-08-24 19:58:42.126155
CUST_000244,11,97.91,1126.52,Month-to-month,Credit card,Fiber optic,No,6,0,45.86,Declining,Consumer,0,Yes,No,0,2025-10-13 19:58:42.110529,2026-07-23 19:58:42.126159
CUST_000245,1,80.56,84.13,Month-to-month,Credit card,No,Yes,3,1,35.29,Increasing,SMB,0,No,No,0,2026-08-09 19:58:42.110530,2026-07-22 19:58:42.126164
CUST_000246,63,44.27,2895.47,Two year,Mailed check,Fiber optic,Yes,4,1,44.86,Declining,Consumer,0,No,Yes,0,2021-07-06 19:58:42.110532,2026-09-06 19:58:42.126168
CUST_000247,13,72.57,980.66,Month-to-month,Electronic check,No,Yes,2,1,22.57,Increasing,Consumer,0,No,Yes,1,2025-08-14 19:58:42.110533,2026-07-25 19:58:42.126172
CUST_000248,72,43.35,3055.35,One year,Bank transfer,Fiber optic,Yes,3,1,17.39,Increasing,Consumer,0,No,No,0,2020-10-09 19:58:42.110535,2026-07-23 19:58:42.126176
CUST_000249,72,100.8,7004.65,Two year,Credit card,Fiber optic,No,4,0,33.51,Stable,SMB,0,No,Yes,0,2020-10-09 19:58:42.110536,2026-07-20 19:58:42.126180
CUST_000250,46,58.7,2737.8,Month-to-month,Bank transfer,DSL,Yes,3,4,68.65,Stable,Consumer,1,Yes,No,1,2022-11-28 19:58:42.110538,2026-08-19 19:58:42.126185
CUST_000251,8,103.37,825.98,One year,Bank transfer,No,Yes,2,3,31.75,Increasing,Consumer,0,Yes,No,0,2026-01-11 19:58:42.110539,2026-07-17 19:58:42.126189
CUST_000252,11,58.16,614.09,Month-to-month,Electronic check,Fiber optic,No,4,2,44.28,Stable,Consumer,0,No,No,1,2025-10-13 19:58:42.110541,2026-09-06 19:58:42.126193
CUST_000253,45,102.41,4690.27,Month-to-month,Electronic check,DSL,Yes,1,5,38.49,Increasing,Enterprise,0,Yes,No,1,2022-12-28 19:58:42.110542,2026-07-30 19:58:42.126197
CUST_000254,9,53.33,482.99,Month-to-month,Bank transfer,Fiber optic,Yes,4,3,61.91,Stable,SMB,0,No,No,0,2025-12-12 19:58:42.110544,2026-08-23 19:58:42.126201
CUST_000255,4,64.01,265.34,Two year,Credit card,Fiber optic,Yes,1,3,29.11,Stable,Consumer,0,Yes,Yes,0,2026-05-11 19:58:42.110545,2026-08-26 19:58:42.126206
CUST_000256,19,81.55,1566.37,Month-to-month,Electronic check,Fiber optic,Yes,5,2,42.77,Increasing,Consumer,0,No,No,0,2025-02-15 19:58:42.110547,2026-08-27 19:58:42.126210
CUST_000257,66,27.03,1797.17,One year,Electronic check,No,No,3,3,53.13,Declining,Enterprise,0,No,Yes,0,2021-04-07 19:58:42.110548,2026-07-24 19:58:42.126214
CUST_000258,28,114.82,3195.91,Month-to-month,Bank transfer,DSL,Yes,3,0,70.7,Stable,SMB,0,No,Yes,0,2024-05-21 19:58:42.110550,2026-08-13 19:58:42.126218
CUST_000259,20,77.36,1541.44,Two year,Mailed check,No,Yes,0,3,65.31,Stable,Consumer,0,No,Yes,0,2025-01-16 19:58:42.110551,2026-07-22 19:58:42.126223
CUST_000260,2,70.78,147.99,Month-to-month,Bank transfer,DSL,No,1,2,46.1,Stable,Enterprise,0,No,Yes,1,2026-07-10 19:58:42.110553,2026-07-12 19:58:42.126227
CUST_000261,22,103.94,2204.0,One year,Bank transfer,Fiber optic,Yes,2,1,26.65,Stable,Consumer,0,No,No,0,2024-11-17 19:58:42.110554,2026-08-12 19:58:42.126231
CUST_000262,72,106.58,7632.49,One year,Bank transfer,Fiber optic,Yes,0,4,50.02,Declining,Enterprise,0,No,No,0,2020-10-09 19:58:42.110556,2026-08-02 19:58:42.126235
CUST_000263,3,72.23,220.07,One year,Credit card,DSL,Yes,3,2,28.32,Stable,SMB,0,Yes,Yes,1,2026-06-10 19:58:42.110557,2026-07-28 19:58:42.126242
CUST_000264,17,112.73,1903.57,Two year,Electronic check,Fiber optic,Yes,1,0,54.45,Stable,SMB,1,Yes,No,0,2025-04-16 19:58:42.110558,2026-09-03 19:58:42.126246
CUST_000265,50,26.47,1294.81,Two year,Mailed check,No,Yes,1,3,34.33,Increasing,Enterprise,0,Yes,No,0,2022-07-31 19:58:42.110560,2026-07-28 19:58:42.126250
CUST_000266,32,31.32,980.93,Month-to-month,Electronic check,DSL,Yes,2,3,11.09,Stable,Consumer,0,No,No,0,2024-01-22 19:58:42.110561,2026-07-21 19:58:42.126255
CUST_000267,28,79.68,2171.62,Month-to-month,Credit card,DSL,No,2,4,45.72,Stable,Consumer,0,No,Yes,1,2024-05-21 19:58:42.110563,2026-08-16 19:58:42.126259
CUST_000268,29,55.41,1581.81,Month-to-month,Credit card,Fiber optic,Yes,1,4,99.91,Increasing,Enterprise,0,No,No,0,2024-04-21 19:58:42.110564,2026-07-29 19:58:42.126264
CUST_000269,10,66.42,688.89,Month-to-month,Electronic check,Fiber optic,Yes,2,2,27.33,Declining,Enterprise,0,No,Yes,1,2025-11-12 19:58:42.110566,2026-07-27 19:58:42.126268
CUST_000270,8,52.81,422.7,Month-to-month,Electronic check,No,Yes,4,0,55.27,Increasing,Consumer,0,Yes,Yes,1,2026-01-11 19:58:42.110567,2026-08-21 19:58:42.126272
CUST_000271,39,60.47,2297.07,Month-to-month,Electronic check,DSL,Yes,6,4,26.56,Stable,SMB,0,Yes,No,0,2023-06-26 19:58:42.110569,2026-08-03 19:58:42.126277
CUST_000272,39,102.26,3942.09,Month-to-month,Bank transfer,No,No,6,1,13.12,Stable,Consumer,1,Yes,Yes,0,2023-06-26 19:58:42.110570,2026-07-25 19:58:42.126281
CUST_000273,48,79.35,3658.67,Two year,Electronic check,Fiber optic,Yes,0,6,44.66,Increasing,Consumer,1,No,No,1,2022-09-29 19:58:42.110572,2026-08-21 19:58:42.126285
CUST_000274,58,119.73,7224.92,Month-to-month,Bank transfer,DSL,Yes,5,1,49.54,Stable,SMB,0,No,Yes,0,2021-12-03 19:58:42.110573,2026-08-28 19:58:42.126289
CUST_000275,17,98.69,1662.33,Two year,Bank transfer,No,Yes,2,2,64.84,Increasing,Enterprise,0,No,No,0,2025-04-16 19:58:42.110575,2026-07-17 19:58:42.126294
CUST_000276,16,47.37,794.33,Month-to-month,Bank transfer,DSL,Yes,4,2,46.02,Declining,Consumer,0,No,No,0,2025-05-16 19:58:42.110576,2026-07-21 19:58:42.126298
CUST_000277,38,46.43,1737.44,One year,Credit card,Fiber optic,Yes,3,0,70.04,Stable,SMB,1,No,No,0,2023-07-26 19:58:42.110578,2026-08-19 19:58:42.126302
CUST_000278,25,53.59,1384.81,Two year,Mailed check,Fiber optic,Yes,2,2,77.39,Stable,Consumer,0,No,Yes,0,2024-08-19 19:58:42.110579,2026-08-09 19:58:42.126306
CUST_000279,29,104.33,2951.86,Month-to-month,Credit card,Fiber optic,No,3,3,41.59,Stable,Consumer,0,Yes,Yes,0,2024-04-21 19:58:42.110581,2026-07-20 19:58:42.126310
CUST_000280,38,22.73,827.13,Month-to-month,Electronic check,Fiber optic,Yes,2,1,60.11,Stable,Consumer,0,Yes,No,0,2023-07-26 19:58:42.110582,2026-07-22 19:58:42.126315
CUST_000281,52,43.02,2132.29,Month-to-month,Electronic check,Fiber optic,Yes,7,5,44.99,Declining,Consumer,0,No,Yes,0,2022-06-01 19:58:42.110584,2026-09-07 19:58:42.126319
CUST_000282,9,110.49,1004.97,Month-to-month,Mailed check,DSL,No,5,4,45.12,Stable,SMB,0,No,Yes,0,2025-12-12 19:58:42.110585,2026-07-12 19:58:42.126323
CUST_000283,11,83.99,906.48,Two year,Bank transfer,Fiber optic,Yes,5,0,82.67,Declining,Consumer,0,No,No,0,2025-10-13 19:58:42.110587,2026-07-27 19:58:42.126328
CUST_000284,2,42.68,84.88,Two year,Electronic check,No,Yes,0,0,34.77,Increasing,Enterprise,0,No,Yes,0,2026-07-10 19:58:42.110588,2026-08-09 19:58:42.126332
CUST_000285,20,41.91,864.91,Month-to-month,Bank transfer,Fiber optic,Yes,5,0,34.47,Declining,Consumer,0,No,No,0,2025-01-16 19:58:42.110590,2026-07-23 19:58:42.126336
CUST_000286,1,106.26,103.58,Month-to-month,Electronic check,No,Yes,7,4,67.81,Stable,SMB,0,No,Yes,1,2026-08-09 19:58:42.110591,2026-08-07 19:58:42.126340
