transaction_id,customer_id,transaction_date,amount,transaction_type,payment_status
TXN_00000331,CUST_006055,2024-11-08 19:58:42.230463,11.62,Purchase,Completed
TXN_00000332,CUST_004670,2026-09-03 19:58:42.230546,76.25,Purchase,Completed
TXN_00000333,CUST_002585,2026-05-01 19:58:42.230632,107.66,Purchase,Completed
TXN_00000334,CUST_007180,2024-12-15 19:58:42.230715,49.71,Purchase,Completed
TXN_00000335,CUST_008901,2026-06-04 19:58:42.230798,40.31,Purchase,Completed
TXN_00000336,CUST_004957,2026-01-19 19:58:42.230880,11.37,Subscription,Completed
TXN_00000337,CUST_008667,2025-09-02 19:58:42.230964,17.36,Subscription,Completed
TXN_00000338,CUST_000129,2025-05-10 19:58:42.231046,14.68,Subscription,Failed
TXN_00000339,CUST_009087,2026-07-02 19:58:42.231152,89.69,Refund,Completed
TXN_00000340,CUST_004906,2025-09-24 19:58:42.231238,16.75,Purchase,Completed
TXN_00000341,CUST_001698,2025-07-06 19:58:42.231303,252.86,Purchase,Completed
TXN_00000342,CUST_002201,2024-10-14 19:58:42.231356,14.66,Purchase,Completed
TXN_00000343,CUST_004334,2025-01-18 19:58:42.231417,80.04,Purchase,Completed
TXN_00000344,CUST_001892,2024-12-15 19:58:42.231469,71.34,Purchase,Pending
TXN_00000345,CUST_001754,2025-06-19 19:58:42.231521,17.09,Purchase,Completed
TXN_00000346,CUST_009065,2024-09-18 19:58:42.231573,23.68,Subscription,Completed
TXN_00000347,CUST_002547,2025-04-02 19:58:42.231624,13.69,Purchase,Failed
TXN_00000348,CUST_004463,2024-10-31 19:58:42.231676,51.75,Subscription,Completed
TXN_00000349,CUST_004617,2026-02-16 19:58:42.231727,43.42,Subscription,Completed
TXN_00000350,CUST_009910,2025-06-16 19:58:42.231778,23.25,Subscription,Completed
TXN_00000351,CUST_003451,2026-01-09 19:58:42.231829,32.06,Subscription,Completed
TXN_00000352,CUST_005618,2026-06-29 19:58:42.231881,35.38,Purchase,Completed
TXN_00000353,CUST_003336,2026-02-08 19:58:42.231933,13.61,Purchase,Completed
TXN_00000354,CUST_004326,2026-06-11 19:58:42.231984,13.78,Purchase,Completed
TXN_00000355,CUST_008281,2026-02-26 19:58:42.232034,217.32,Subscription,Completed
TXN_00000356,CUST_008005,2024-09-24 19:58:42.232086,77.49,Purchase,Completed
TXN_00000357,CUST_004115,2025-06-10 19:58:42.232148,87.93,Subscription,Completed
TXN_00000358,CUST_000833,2024-10-10 19:58:42.232200,14.17,Subscription,Completed
TXN_00000359,CUST_001513,2024-10-08 19:58:42.232251,128.9,Purchase,Completed
TXN_00000360,CUST_006940,2024-12-24 19:58:42.232303,259.55,Purchase,Failed
TXN_00000361,CUST_004534,2025-08-25 19:58:42.232354,29.2,Purchase,Completed
TXN_00000362,CUST_000723,2025-12-09 19:58:42.232412,65.78,Subscription,Completed
TXN_00000363,CUST_000059,2026-01-10 19:58:42.232464,119.24,Purchase,Failed
TXN_00000364,CUST_005465,2026-01-31 19:58:42.232515,13.1,Purchase,Completed
TXN_00000365,CUST_002144,2026-08-01 19:58:42.232566,36.94,Subscription,Completed
TXN_00000366,CUST_004292,2026-06-21 19:58:42.232617,134.49,Subscription,Completed
TXN_00000367,CUST_002648,2024-10-27 19:58:42.232668,68.12,Purchase,Completed
TXN_00000368,CUST_007240,2025-03-27 19:58:42.232720,13.97,Purchase,Failed
TXN_00000369,CUST_009039,2025-03-17 19:58:42.232771,11.4,Upgrade,Failed
TXN_00000370,CUST_007008,2024-10-02 19:58:42.232822,16.91,Subscription,Completed
TXN_00000371,CUST_009190,2024-10-21 19:58:42.232873,44.18,Purchase,Completed
TXN_00000372,CUST_000159,2024-12-15 19:58:42.232924,27.91,Upgrade,Completed
TXN_00000373,CUST_001833,2025-03-14 19:58:42.232975,15.56,Purchase,Completed
TXN_00000374,CUST_001233,2026-07-25 19:58:42.233025,43.24,Purchase,Failed
TXN_00000375,CUST_002443,2026-04-04 19:58:42.233076,10.5,Purchase,Completed
TXN_00000377,CUST_000591,2024-10-18 19:58:42.233176,41.56,Purchase,Failed
TXN_00000378,CUST_006050,2026-05-01 19:58:42.233228,53.05,Purchase,Completed
TXN_00000379,CUST_009544,2025-04-02 19:58:42.233279,48.52,Purchase,Pending
TXN_00000380,CUST_009053,2025-01-08 19:58:42.233330,81.69,Purchase,Completed
TXN_00000382,CUST_007042,2025-10-06 19:58:42.233421,45.01,Purchase,Completed
TXN_00000383,CUST_002089,2025-10-26 19:58:42.233473,86.47,Refund,Completed
TXN_00000384,CUST_000686,2026-03-08 19:58:42.233524,20.12,Purchase,Completed
TXN_00000385,CUST_005051,2025-12-06 19:58:42.233575,54.38,Purchase,Failed
TXN_00000386,CUST_005975,2026-08-16 19:58:42.233626,86.17,Purchase,Completed
TXN_00000387,CUST_000654,2025-06-25 19:58:42.233677,78.06,Purchase,Completed
TXN_00000388,CUST_005863,2025-11-06 19:58:42.233729,75.36,Purchase,Completed
TXN_00000389,CUST_003442,2025-08-11 19:58:42.233780,89.66,Purchase,Completed
TXN_00000390,CUST_004089,2026-06-01 19:58:42.233834,20.42,Purchase,Completed
TXN_00000391,CUST_001685,2026-05-24 19:58:42.233886,137.4,Purchase,Pending
TXN_00000392,CUST_005795,2025-12-05 19:58:42.233937,17.54,Subscription,Failed
TXN_00000393,CUST_009174,2025-07-24 19:58:42.233989,34.35,Subscription,Completed
TXN_00000395,CUST_002533,2026-03-16 19:58:42.234074,211.26,Subscription,Failed
TXN_00000396,CUST_003879,2024-11-19 19:58:42.234133,42.4,Purchase,Completed
TXN_00000397,CUST_002663,2025-05-14 19:58:42.234186,19.39,Subscription,Failed
TXN_00000398,CUST_002901,2025-04-03 19:58:42.234239,17.93,Subscription,Completed
TXN_00000399,CUST_006756,2025-06-05 19:58:42.234290,29.69,Subscription,Completed
TXN_00000400,CUST_000407,2026-08-02 19:58:42.234341,57.03,Purchase,Completed
TXN_00000401,CUST_002939,2026-02-18 19:58:42.234398,20.79,Refund,Completed
TXN_00000402,CUST_005443,2024-09-23 19:58:42.234450,15.64,Purchase,Completed
TXN_00000403,CUST_006746,2026-01-26 19:58:42.234502,103.01,Purchase,Completed
TXN_00000404,CUST_004066,2025-09-22 19:58:42.234554,133.31,Purchase,Completed
TXN_00000405,CUST_004372,2024-11-12 19:58:42.234605,62.69,Subscription,Completed
TXN_00000406,CUST_002609,2026-02-21 19:58:42.234655,59.99,Purchase,Completed
TXN_00000408,CUST_006268,2026-05-11 19:58:42.234739,21.67,Purchase,Completed
TXN_00000409,CUST_000635,2024-12-20 19:58:42.234791,17.68,Refund,Completed
TXN_00000410,CUST_007712,2024-12-20 19:58:42.234842,68.03,Refund,Completed
TXN_00000411,CUST_003645,2024-12-29 19:58:42.234893,21.66,Purchase,Completed
TXN_00000412,CUST_003270,2026-01-18 19:58:42.234944,47.64,Purchase,Completed
TXN_00000413,CUST_007542,2026-04-16 19:58:42.234995,146.43,Refund,Completed
TXN_00000414,CUST_005729,2025-07-22 19:58:42.235049,13.48,Purchase,Completed
TXN_00000415,CUST_005001,2025-11-29 19:58:42.235100,64.29,Subscription,Completed
TXN_00000416,CUST_003729,2026-05-26 19:58:42.235160,30.93,Purchase,Completed
TXN_00000417,CUST_003653,2026-02-28 19:58:42.235212,17.64,Subscription,Completed
TXN_00000418,CUST_000388,2026-06-07 19:58:42.235263,105.16,Purchase,Completed
TXN_00000419,CUST_003165,2024-10-15 19:58:42.235314,55.81,Purchase,Pending
TXN_00000420,CUST_006529,2025-03-13 19:58:42.235365,10.29,Purchase,Completed
TXN_00000421,CUST_005379,2026-04-05 19:58:42.235425,81.13,Purchase,Completed
TXN_00000422,CUST_004565,2026-05-31 19:58:42.235476,75.69,Subscription,Completed
TXN_00000423,CUST_001138,2025-01-11 19:58:42.235527,73.27,Subscription,Completed
TXN_00000424,CUST_004574,2025-05-06 19:58:42.235578,36.49,Purchase,Completed
TXN_00000425,CUST_005754,2025-08-25 19:58:42.235629,14.3,Purchase,Completed
TXN_00000426,CUST_008347,2025-02-21 19:58:42.235680,57.75,Subscription,Completed
TXN_00000427,CUST_006549,2025-04-26 19:58:42.235731,138.57,Subscription,Completed
TXN_00000428,CUST_008786,2025-08-15 19:58:42.235782,119.84,Purchase,Completed
TXN_00000429,CUST_005426,2026-06-30 19:58:42.235832,85.41,Subscription,Completed
TXN_00000430,CUST_000453,2025-05-03 19:58:42.235886,11.8,Refund,Completed
TXN_00000431,CUST_001890,2026-05-09 19:58:42.235937,35.29,Purchase,Completed
TXN_00000432,CUST_004280,2026-01-14 19:58:42.235988,71.68,Purchase,Completed
TXN_00000433,CUST_002926,2026-02-15 19:58:42.236039,237.94,Purchase,Failed
TXN_00000434,CUST_009513,2025-05-20 19:58:42.236090,28.45,Subscription,Completed
TXN_00000435,CUST_004350,2025-06-29 19:58:42.236149,30.01,Refund,Completed
TXN_00000436,CUST_000627,2024-11-21 19:58:42.236201,61.79,Refund,Completed
TXN_00000437,CUST_001777,2025-12-04 19:58:42.236252,64.43,Refund,Completed
TXN_00000438,CUST_009775,2025-11-24 19:58:42.236302,40.09,Purchase,Failed
TXN_00000439,CUST_007120,2025-05-12 19:58:42.236353,28.01,Subscription,Completed
TXN_00000440,CUST_005664,2025-07-09 19:58:42.236412,106.01,Subscription,Completed
TXN_00000441,CUST_005140,2024-10-17 19:58:42.236464,16.81,Subscription,Completed
TXN_00000442,CUST_007150,2025-07-14 19:58:42.236514,43.9,Subscription,Completed
TXN_00000443,CUST_009933,2025-08-24 19:58:42.236565,50.07,Purchase,Completed
TXN_00000444,CUST_008380,2025-11-24 19:58:42.236616,14.59,Subscription,Completed
TXN_00000445,CUST_001895,2026-08-03 19:58:42.236668,63.5,Subscription,Failed
TXN_00000446,CUST_006312,2026-01-23 19:58:42.236718,96.47,Purchase,Completed
TXN_00000447,CUST_009447,2026-08-15 19:58:42.236769,108.89,Refund,Completed
TXN_00000449,CUST_004174,2024-12-03 19:58:42.236854,33.01,Purchase,Completed
TXN_00000450,CUST_000728,2025-08-06 19:58:42.236905,81.46,Purchase,Completed
TXN_00000451,CUST_007145,2026-02-09 19:58:42.236956,102.16,Subscription,Completed
TXN_00000452,CUST_000028,2025-05-08 19:58:42.237006,66.55,Refund,Completed
TXN_00000453,CUST_008519,2024-09-10 19:58:42.237058,84.04,Purchase,Completed
TXN_00000454,CUST_008822,2026-07-21 19:58:42.237109,84.09,Purchase,Completed
TXN_00000455,CUST_003229,2025-11-02 19:58:42.237168,75.01,Purchase,Completed
TXN_00000456,CUST_005968,2026-05-15 19:58:42.237220,30.01,Purchase,Completed
TXN_00000457,CUST_007067,2024-10-26 19:58:42.237271,23.06,Subscription,Completed
TXN_00000458,CUST_001147,2025-11-27 19:58:42.237321,113.61,Purchase,Completed
TXN_00000459,CUST_005410,2025-01-19 19:58:42.237372,49.92,Purchase,Completed
TXN_00000460,CUST_005144,2025-01-17 19:58:42.237432,31.04,Purchase,Completed
TXN_00000461,CUST_002042,2024-09-29 19:58:42.237484,80.78,Purchase,Completed
TXN_00000462,CUST_004921,2025-09-05 19:58:42.237535,34.05,Subscription,Completed
TXN_00000463,CUST_008309,2025-03-31 19:58:42.237587,42.14,Purchase,Completed
TXN_00000464,CUST_005068,2024-12-12 19:58:42.237638,28.66,Subscription,Completed
TXN_00000465,CUST_006692,2026-04-27 19:58:42.237688,59.31,Purchase,Completed
TXN_00000466,CUST_005345,2026-08-10 19:58:42.237739,59.09,Purchase,Completed
TXN_00000467,CUST_006593,2025-07-29 19:58:42.237789,110.33,Subscription,Completed
TXN_00000469,CUST_009084,2026-01-09 19:58:42.237874,47.78,Purchase,Completed
TXN_00000470,CUST_002086,2025-01-25 19:58:42.237925,25.44,Purchase,Completed
TXN_00000471,CUST_003144,2025-11-30 19:58:42.237976,64.85,Purchase,Completed
TXN_00000472,CUST_006889,2024-12-04 19:58:42.238028,99.53,Subscription,Completed
TXN_00000473,CUST_006212,2025-12-16 19:58:42.238079,37.83,Subscription,Completed
TXN_00000474,CUST_002852,2026-01-10 19:58:42.238137,12.45,Refund,Completed
TXN_00000475,CUST_009325,2024-12-30 19:58:42.238190,23.54,Purchase,Completed
TXN_00000476,CUST_004931,2026-02-12 19:58:42.238240,100.69,Purchase,Completed
TXN_00000477,CUST_006654,2025-06-23 19:58:42.238292,62.77,Subscription,Completed
TXN_00000478,CUST_008978,2026-04-18 19:58:42.238343,66.39,Refund,Failed
TXN_00000479,CUST_000007,2025-01-02 19:58:42.238402,64.7,Subscription,Completed
TXN_00000480,CUST_004979,2025-06-03 19:58:42.238454,33.02,Purchase,Completed
TXN_00000481,CUST_004701,2026-01-02 19:58:42.238505,54.03,Purchase,Completed
TXN_00000482,CUST_003444,2024-10-04 19:58:42.238557,57.44,Purchase,Completed
TXN_00000483,CUST_007044,2026-03-11 19:58:42.238608,13.06,Refund,Completed
TXN_00000484,CUST_009503,2025-08-28 19:58:42.238661,18.95,Purchase,Completed
TXN_00000485,CUST_009940,2026-03-03 19:58:42.238908,28.34,Purchase,Completed
TXN_00000486,CUST_005280,2026-02-10 19:58:42.238986,72.85,Subscription,Pending
TXN_00000487,CUST_007619,2026-02-19 19:58:42.239039,17.61,Subscription,Completed
TXN_00000488,CUST_007239,2026-07-18 19:58:42.239091,96.32,Purchase,Completed
TXN_00000489,CUST_007245,2024-12-20 19:58:42.239156,48.43,Subscription,Completed
TXN_00000490,CUST_003502,2025-05-03 19:58:42.239208,58.8,Upgrade,Completed
TXN_00000491,CUST_008376,2024-12-02 19:58:42.239260,56.8,Refund,Completed
TXN_00000492,CUST_007753,2026-06-23 19:58:42.239316,48.39,Purchase,Completed
TXN_00000493,CUST_002781,2024-12-08 19:58:42.239409,133.52,Purchase,Completed
TXN_00000494,CUST_001390,2025-10-05 19:58:42.239496,33.42,Purchase,Completed
TXN_00000495,CUST_004650,2025-09-25 19:58:42.239587,141.31,Purchase,Completed
TXN_00000496,CUST_008446,2025-12-15 19:58:42.239678,21.19,Purchase,Completed
TXN_00000497,CUST_005492,2025-09-11 19:58:42.239770,156.44,Subscription,Completed
TXN_00000498,CUST_001531,2026-04-26 19:58:42.239857,93.56,Purchase,Completed
TXN_00000499,CUST_003849,2026-04-15 19:58:42.239947,57.45,Purchase,Completed
TXN_00000500,CUST_005086,2024-10-17 19:58:42.240038,75.07,Subscription,Completed
TXN_00000501,CUST_003681,2026-05-30 19:58:42.240149,20.94,Purchase,Completed
TXN_00000502,CUST_003263,2025-04-20 19:58:42.240246,86.69,Purchase,Failed
TXN_00000503,CUST_002415,2025-10-08 19:58:42.240339,146.83,Purchase,Pending
TXN_00000504,CUST_000401,2026-07-29 19:58:42.240442,104.41,Purchase,Failed
TXN_00000505,CUST_000758,2026-04-21 19:58:42.240535,42.11,Purchase,Completed
TXN_00000506,CUST_004012,2025-12-18 19:58:42.240624,233.07,Purchase,Completed
TXN_00000507,CUST_007785,2025-06-29 19:58:42.240715,62.43,Purchase,Completed
TXN_00000508,CUST_001194,2025-08-04 19:58:42.240806,67.76,Purchase,Completed
TXN_00000509,CUST_007462,2025-08-14 19:58:42.240905,77.8,Upgrade,Failed
TXN_00000510,CUST_006791,2024-11-01 19:58:42.240996,11.35,Purchase,Completed
TXN_00000511,CUST_009432,2025-06-17 19:58:42.241087,48.84,Purchase,Completed
TXN_00000512,CUST_003186,2025-01-09 19:58:42.241196,139.32,Purchase,Pending
TXN_00000513,CUST_006292,2026-03-23 19:58:42.241286,18.4,Purchase,Completed
TXN_00000514,CUST_008100,2026-04-21 19:58:42.241380,19.9,Subscription,Completed
TXN_00000515,CUST_006548,2025-10-15 19:58:42.241484,47.4,Purchase,Completed
TXN_00000516,CUST_003998,2025-06-07 19:58:42.241571,20.46,Upgrade,Completed
TXN_00000517,CUST_002418,2025-05-24 19:58:42.241666,46.08,Refund,Completed
TXN_00000518,CUST_000091,2024-11-08 19:58:42.241741,185.52,Purchase,Completed
TXN_00000519,CUST_001747,2025-03-27 19:58:42.241796,38.83,Subscription,Completed
TXN_00000520,CUST_006966,2025-07-07 19:58:42.241849,16.69,Purchase,Completed
TXN_00000521,CUST_003586,2024-09-22 19:58:42.241901,129.26,Subscription,Completed
TXN_00000522,CUST_002882,2025-03-25 19:58:42.241953,77.7,Subscription,Completed
TXN_00000524,CUST_007612,2025-02-11 19:58:42.242040,109.23,Purchase,Completed
TXN_00000525,CUST_000823,2026-04-26 19:58:42.242094,23.59,Purchase,Completed
TXN_00000526,CUST_009133,2025-12-20 19:58:42.242159,15.57,Purchase,Completed
TXN_00000527,CUST_004083,2025-07-20 19:58:42.242212,18.44,Upgrade,Completed
TXN_00000528,CUST_001989,2024-10-24 19:58:42.242263,11.88,Purchase,Completed
TXN_00000529,CUST_007479,2024-10-23 19:58:42.242315,13.65,Purchase,Completed
TXN_00000530,CUST_002185,2026-01-10 19:58:42.242367,25.67,Purchase,Pending
TXN_00000531,CUST_007613,2025-09-21 19:58:42.242427,59.34,Subscription,Completed
TXN_00000532,CUST_008703,2024-10-29 19:58:42.242478,26.45,Purchase,Completed
TXN_00000533,CUST_009158,2025-03-15 19:58:42.242530,25.56,Refund,Completed
TXN_00000535,CUST_005199,2026-08-15 19:58:42.242615,259.52,Purchase,Pending
TXN_00000536,CUST_007252,2026-01-16 19:58:42.242667,107.38,Purchase,Completed
TXN_00000537,CUST_008271,2026-02-18 19:58:42.242718,72.02,Subscription,Completed
TXN_00000538,CUST_006992,2025-05-04 19:58:42.242769,35.6,Purchase,Completed
TXN_00000539,CUST_008977,2025-08-21 19:58:42.242821,105.1,Subscription,Completed
TXN_00000540,CUST_007306,2025-11-01 19:58:42.242872,12.42,Upgrade,Completed
TXN_00000541,CUST_002608,2025-06-12 19:58:42.242924,102.39,Purchase,Completed
TXN_00000542,CUST_007778,2024-09-26 19:58:42.242975,270.01,Purchase,Completed
TXN_00000543,CUST_007374,2025-04-06 19:58:42.243026,14.72,Subscription,Completed
TXN_00000544,CUST_004247,2024-10-10 19:58:42.243078,103.67,Upgrade,Completed
TXN_00000545,CUST_004051,2025-04-14 19:58:42.243137,86.07,Purchase,Completed
TXN_00000546,CUST_004544,2025-08-30 19:58:42.243191,103.36,Subscription,Completed
TXN_00000547,CUST_008541,2024-12-01 19:58:42.243242,32.07,Purchase,Completed
TXN_00000548,CUST_007940,2025-07-23 19:58:42.243293,142.11,Refund,Completed
TXN_00000549,CUST_003920,2024-11-20 19:58:42.243345,131.54,Purchase,Completed
TXN_00000550,CUST_004500,2024-12-06 19:58:42.243403,78.68,Subscription,Completed
TXN_00000551,CUST_007207,2025-11-09 19:58:42.243455,98.22,Subscription,Completed
TXN_00000552,CUST_001270,2025-08-04 19:58:42.243507,83.38,Refund,Completed
TXN_00000554,CUST_003842,2025-04-07 19:58:42.243592,235.31,Purchase,Completed
TXN_00000555,CUST_004452,2026-08-18 19:58:42.243644,43.85,Purchase,Completed
TXN_00000556,CUST_005503,2026-06-03 19:58:42.243695,55.35,Purchase,Completed
TXN_00000557,CUST_005239,2026-02-08 19:58:42.243747,23.62,Upgrade,Failed
TXN_00000558,CUST_008850,2025-10-14 19:58:42.243799,266.42,Subscription,Failed
TXN_00000559,CUST_001321,2026-03-10 19:58:42.243850,102.49,Purchase,Completed
TXN_00000560,CUST_002268,2025-08-15 19:58:42.243902,20.34,Purchase,Completed
TXN_00000561,CUST_002472,2025-07-30 19:58:42.243953,20.29,Subscription,Completed
TXN_00000562,CUST_003789,2026-02-07 19:58:42.244005,60.18,Purchase,Completed
TXN_00000563,CUST_006276,2025-10-23 19:58:42.244057,11.65,Purchase,Pending
TXN_00000564,CUST_002504,2025-02-05 19:58:42.244108,36.22,Subscription,Completed
TXN_00000565,CUST_003506,2024-12-02 19:58:42.244168,61.05,Purchase,Completed
TXN_00000566,CUST_001053,2025-10-27 19:58:42.244219,86.85,Refund,Pending
TXN_00000567,CUST_006798,2026-06-06 19:58:42.244271,42.9,Purchase,Completed
TXN_00000568,CUST_006679,2025-06-29 19:58:42.244322,37.51,Purchase,Completed
TXN_00000569,CUST_005422,2025-06-10 19:58:42.244374,15.38,Purchase,Completed
TXN_00000570,CUST_008891,2025-04-11 19:58:42.244430,48.11,Purchase,Completed
TXN_00000571,CUST_007634,2026-03-14 19:58:42.244481,69.06,Subscription,Completed
TXN_00000572,CUST_006813,2025-07-11 19:58:42.244533,142.57,Purchase,Completed
TXN_00000573,CUST_001021,2025-06-01 19:58:42.244584,45.99,Purchase,Completed
TXN_00000574,CUST_003389,2026-01-23 19:58:42.244635,47.51,Purchase,Completed
TXN_00000575,CUST_006884,2026-02-11 19:58:42.244686,67.76,Subscription,Completed
TXN_00000576,CUST_006382,2026-04-07 19:58:42.244737,17.33,Purchase,Completed
TXN_00000577,CUST_009570,2024-11-23 19:58:42.244788,52.08,Purchase,Completed
TXN_00000578,CUST_000321,2026-01-14 19:58:42.244839,78.57,Purchase,Completed
TXN_00000579,CUST_009433,2025-01-21 19:58:42.244893,16.51,Purchase,Completed
TXN_00000580,CUST_006233,2026-02-10 19:58:42.244943,82.69,Purchase,Completed
TXN_00000581,CUST_007815,2025-08-12 19:58:42.244994,37.72,Refund,Completed
TXN_00000582,CUST_000097,2025-04-18 19:58:42.245045,13.04,Purchase,Completed
TXN_00000583,CUST_005764,2025-06-16 19:58:42.245097,30.43,Purchase,Completed
TXN_00000584,CUST_004893,2025-05-18 19:58:42.245156,56.66,Purchase,Completed
TXN_00000585,CUST_006390,2024-12-21 19:58:42.245208,169.44,Purchase,Failed
TXN_00000586,CUST_006866,2026-03-06 19:58:42.245259,24.98,Purchase,Completed
TXN_00000587,CUST_008819,2025-11-14 19:58:42.245310,132.42,Purchase,Completed
TXN_00000588,CUST_008948,2026-03-28 19:58:42.245362,12.23,Purchase,Completed
TXN_00000589,CUST_009884,2025-01-22 19:58:42.245418,40.17,Subscription,Completed
TXN_00000590,CUST_003614,2025-01-11 19:58:42.245470,35.43,Purchase,Completed
TXN_00000591,CUST_008000,2024-10-19 19:58:42.245521,13.37,Purchase,Completed
TXN_00000592,CUST_003596,2025-01-23 19:58:42.245572,35.46,Subscription,Completed
TXN_00000593,CUST_004472,2026-07-27 19:58:42.245623,48.27,Upgrade,Completed
TXN_00000594,CUST_007141,2026-01-27 19:58:42.245675,48.75,Purchase,Completed
TXN_00000595,CUST_007957,2026-04-25 19:58:42.245739,100.04,Subscription,Completed
TXN_00000596,CUST_000476,2026-08-31 19:58:42.245795,130.61,Purchase,Completed
TXN_00000597,CUST_006372,2024-12-23 19:58:42.245877,28.24,Purchase,Completed
TXN_00000598,CUST_005508,2025-10-03 19:58:42.245936,24.43,Purchase,Completed
TXN_00000599,CUST_006625,2026-05-17 19:58:42.245988,44.85,Purchase,Completed
TXN_00000600,CUST_002705,2025-03-20 19:58:42.246040,21.53,Subscription,Completed
TXN_00000601,CUST_007658,2026-05-04 19:58:42.246093,76.58,Purchase,Completed
